landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,etiqueta_real
0.46615070740570363,0.9305910063892123,-0.0031601579715797887,0.3914623786010516,0.7797579124947966,-0.033097133437315386,0.3164634116792383,0.701466359343768,-0.02579921799482108,0.17409842455872768,0.5932843060141975,0.03338043050578786,0.09480817297272791,0.4699371409376379,-0.0049148612817188865,0.29454552860504657,0.5460622671411686,-0.0010858973303562443,0.2953813093958264,0.7139241272962683,0.036979121898906904,0.32253130059095514,0.7946222261889034,-0.022130518174833406,0.3514671960649972,0.8511843686802898,-0.09972141416174109,0.3995174982578,0.603961695215357,-0.0028872082384788496,0.3885267598623953,0.6890628211751921,-0.0006550654043199677,0.3891315045773247,0.7857430843464568,0.0021286045538379365,0.39490045565158294,0.8800798597716537,-0.15301939616786026,0.5218301370384493,0.6249217038499526,-0.04146780464816299,0.493146248118393,0.6925711826800841,-0.028150233894356426,0.48444366624818247,0.7777884830906835,0.035045408868472454,0.5187135678629492,0.8754311018998832,-0.08556655871913531,0.5774189645756554,0.5895095946744046,0.009787491224558362,0.5755574438221611,0.7142599686034478,-0.0048065079631627,0.592503583849008,0.8142191993640698,0.008885266229720796,0.5927806766836183,0.873186596067285,-0.12162126655199795,Puño
0.5123187121388852,0.9118620251593677,-0.006190928786279806,0.40652266044484237,0.774977728472294,0.01848054038413802,0.2963019572711402,0.6895455395896192,0.020980184516737787,0.18591312618914482,0.5718307740727288,-0.031132583470478075,0.1121201990269128,0.47439141295007436,0.03509588363968729,0.25836141184232553,0.6339291273658008,0.004220349344052368,0.29806573776259215,0.689101618263821,0.007982722287041418,0.299247305951503,0.8220660376403305,0.002284552973240793,0.3030060352292375,0.8427277557557229,-0.10113891247442136,0.40615603537784123,0.5657966321468675,-0.02696370844211426,0.41486528188045435,0.7034173087625588,-0.0036796667270535825,0.4003686786613079,0.8069516341072335,-0.01079519360618723,0.3844339054919538,0.8539169051019536,-0.11956745555230064,0.5081650551142894,0.5659483279152432,0.020583112746512873,0.5094519496482609,0.7051205946862775,0.019653819678910278,0.5333094888892516,0.8202874013003627,-0.03681748462663291,0.47440846066528597,0.8375036284460864,-0.09947817899578333,0.6103531804093825,0.5854851237369306,0.0037353352895415667,0.5848923413529336,0.687769643940161,-0.028133221936964447,0.5815353350777819,0.7729663078876734,-0.019517465059546654,0.6210728359321568,0.8310120222233611,-0.04735235870325219,Puño
0.5098663580176178,0.9036967224738975,-0.017167155603624272,0.41400619758817986,0.7884872434752446,0.002440196292907229,0.3512016907653759,0.698078802005507,0.022985466525713517,0.18593647149748227,0.5993002301900607,0.0354160127127102,0.08746065884424466,0.5362489711599385,0.014155038709109509,0.2887506644821146,0.6126481547811103,0.019451088992534598,0.3124361992443439,0.6685955056021908,-0.014542743516497371,0.2950496272889699,0.7985113314179991,0.01241344195101356,0.30355402001866505,0.823293112825798,-0.09239604297988074,0.4122117149056765,0.6111958089586208,0.021615614511092437,0.4166784430909781,0.7091836015845687,-0.0014033142291729405,0.36678078132968017,0.8085923643826518,0.004153753743262223,0.4054315767439075,0.8244650284835938,-0.12162113080816525,0.5210630570666581,0.5992088969228668,0.013630013947452488,0.5005663675226092,0.7005951227899149,0.018765676119519955,0.4896791054356525,0.8019224155388197,-0.00924550577410085,0.4913100754513537,0.8438165575306272,-0.09555732456732575,0.5904250275667304,0.6251151225114704,-0.01789214604439008,0.5962625671167728,0.6912053788345165,0.02893955768707466,0.6039310955302315,0.8206368907893727,-0.02971120746073944,0.6053410053173851,0.8677926159124687,-0.09835432021449152,Puño
0.5213096075013071,0.8896542309979926,0.028186948803711597,0.445977962472385,0.7927432287912068,-0.008910050428015437,0.329067689542354,0.7315914429146142,-0.010457200543065367,0.19159626365808285,0.5943643078227898,-0.02688901022068554,0.08162696107031604,0.47991718466495864,-0.015355951302082569,0.29930630225226434,0.6046842946507304,0.031010009856281537,0.28003291918522416,0.7196864479695316,-0.004279776884510179,0.2990107258069513,0.8134963898433322,-0.022454440431245972,0.307648194923681,0.8533290441642611,-0.09015097471983702,0.40578337287815636,0.6491060027982178,-0.01275479968502632,0.3893800608999637,0.6875371894715047,-0.011109542383205093,0.38725225745386965,0.8237803306221511,0.028410084959797098,0.3885850741250105,0.8333528885379154,-0.09057168887227192,0.48895553911438056,0.6126586363551102,0.004058460417025994,0.4696851177000554,0.7309501040266012,0.03591755346191044,0.48774422619031227,0.7922459688012804,0.0057173078144981,0.5066891357997405,0.8631708854534565,-0.05979590922467301,0.596461055450119,0.5840340551092309,-0.027586384560290545,0.5853813992011616,0.699337460542524,0.03589115727035575,0.5896477740192766,0.804475759032778,-0.0003284579214550415,0.6237678654689617,0.9005386485174725,-0.11061737545840641,Puño
0.49021121114963556,0.9208832175413815,0.01363782979252623,0.4369341465147207,0.8116785637065194,-0.007185841815741191,0.31181309661384615,0.7221740716116581,0.01640964362394728,0.21014548062214597,0.621333493791783,0.023385911808913456,0.12764317982075055,0.5129741977517929,-0.003342361606337087,0.30293427372866644,0.6241301793301671,-0.016338713419744723,0.30737346617745803,0.6921332237534528,0.0005748964586963498,0.325569037252146,0.8038219813603981,0.0009287309631229762,0.2728028771804016,0.8649250713205444,-0.0870903163771785,0.44326509446610923,0.59384443530094,0.00438300655327878,0.4049876736742151,0.7315490655952694,-0.001905910647739042,0.4055804305154068,0.8121579301943308,0.003732182463127162,0.39107132770898945,0.8538817998579661,-0.07852736500280456,0.4794696940117788,0.6026593934829375,-0.014002416298783465,0.5239009325784969,0.6695362619043245,-0.011178436945431768,0.5075442375012904,0.8313104805846868,-0.001315005221459756,0.48889600946613604,0.8876231413888118,-0.12896027800832488,0.5560238808675984,0.6088002890010666,-0.010041084487052224,0.5795753436573857,0.714167128945987,0.004876014275423977,0.5887184273852654,0.7743939120265821,0.017449146565602893,0.6130040235591732,0.8480164827244123,-0.06306726007904669,Puño
0.47859830467347697,0.8694894965815052,-0.01383816139762489,0.39908827967289007,0.8048667889864539,-0.004824721157126598,0.30704110793028594,0.674969211516191,0.02887529208146519,0.19835697643214864,0.6223459166317625,0.006854506927554083,0.10913506438307569,0.5113953456046441,0.008954171200346299,0.3128544551973509,0.6265830506026486,0.003930423394029403,0.3141800751517702,0.6982052861142555,0.028802344308989456,0.2864721539588146,0.8360188086582163,-0.0008031590128868682,0.271384497957639,0.8525620882982158,-0.11362103314949762,0.4168128709797745,0.5869475204139522,-0.008923668664295595,0.36220918538108937,0.6909538736150185,-0.04847758653257914,0.3683219435302856,0.815208293122886,0.015716003173016645,0.4085091512356993,0.8306604771374158,-0.10095422712283961,0.4999279492181886,0.5768327062161491,0.03006796603534301,0.5175472458115135,0.6955807165234067,0.0005377167798906156,0.5041676561589511,0.7591653026315143,-0.004943547650411938,0.486360315040044,0.8299675998021017,-0.10562200585771911,0.6359537305369904,0.6128168572253402,-0.011423579795655937,0.6114516556271231,0.72798710873172,0.01849267365825538,0.6011926073984034,0.7870612644458885,0.013964466272271799,0.607869707708435,0.8679038644005547,-0.08729656396636061,Puño
0.5209910543063867,0.8892952957687886,0.026347881312686516,0.403951992093848,0.8415052174525054,-0.013783756361791357,0.334719276063305,0.7039582156692529,-0.013028360072288967,0.19032228331891357,0.5935930538361136,0.008483318928038329,0.11045670976071,0.4885259999212284,-0.00048709184521965684,0.34284540717223727,0.6345508634020142,0.008726473393480642,0.300760069563364,0.7024006265343652,0.012270359454608333,0.2795441486960319,0.7948524692515332,-0.03337168147755179,0.3079844624521056,0.8629439187940549,-0.10966372924598748,0.4314797352658007,0.5754846867399531,-0.029287497604196404,0.4044890363711995,0.720941966052243,0.033678553829157375,0.39082231474262125,0.8215736166686259,-0.0007701693900141442,0.39654745400118363,0.8676731987497335,-0.08695354243173162,0.468472156860315,0.6295308069945179,0.027601827082949032,0.4874887459698094,0.7079160706687482,0.009880603725654776,0.5052134753164781,0.7889938969230916,-0.013432467358761031,0.4994889185801711,0.8734545803851873,-0.08912799690811135,0.5925877133582779,0.6154339742129669,-0.05697085241260151,0.622975314007442,0.6652057244244379,-0.007248818828062643,0.577606602107477,0.774106370485582,0.023216535747570387,0.5906459759737621,0.8569300776346143,-0.10093841157758368,Puño
0.5095408165444625,0.9015364378212052,-0.025659844483771392,0.4199253363889428,0.7901248683367738,-0.03113163797319502,0.29143769678068177,0.7300151958126861,0.017004434842269857,0.19302695731184283,0.5930148459136314,-0.006432701024347652,0.14153495967121682,0.507638709044631,0.008600832943821394,0.3206056690806368,0.6047757831805303,-0.005180842916414062,0.2960730030183004,0.6985679748117187,-0.0007444447301968318,0.31455259087273957,0.801038917716146,0.014652801544311585,0.2983856683978283,0.8515727038063218,-0.13996401369064215,0.4183265534940497,0.6069297695179598,0.019960202197193046,0.3420748924361262,0.7417674940956145,-0.0027917925631034753,0.42216365633475034,0.7792018814574895,0.012255478101251395,0.3789316887365269,0.8375246207860839,-0.06171937292266428,0.49618635198473304,0.6043486574635945,0.017401354613775084,0.5099136377594521,0.7030083781028715,0.007299220049324508,0.5480683117047656,0.7988476240593283,0.00402198093429935,0.5210130879201522,0.8721105186591597,-0.07625939388879241,0.6127746044405836,0.5771399017453903,0.03266863064602192,0.5770730921396262,0.7060527093047806,-0.015085517000387159,0.5987172330681402,0.8065752482060696,0.006427144309005462,0.6084384150847056,0.882274225381173,-0.09092931396972041,Puño
0.495116867294187,0.9192817433657672,0.023789409778492813,0.3754478436972602,0.8119480013969972,0.014023454846217967,0.2940487299328001,0.7275141362662323,-0.0030011117406505347,0.20251152906943085,0.5965385635143226,0.0003115809516293507,0.07807449826209598,0.47119898234811414,0.03189010126449945,0.2830607730336334,0.5801721530108739,-0.043067802272074296,0.28722076504620997,0.67353820413185,0.032840303202727385,0.3201963417868527,0.7862369930964456,0.045048716106886176,0.3196353097398319,0.8435033723298275,-0.14998811429747147,0.4458188514518149,0.5722085506647281,-0.032907974939137837,0.4204514086401928,0.7487950481267854,0.027685456370210363,0.4112781824010472,0.8118950868333058,0.017068311175606154,0.4151785717957353,0.8556238284793874,-0.09791597792096249,0.4987481374420096,0.5849207082226664,-0.005613501537335482,0.4661408637160923,0.6980332074641049,-0.01977182214301835,0.4779282136556846,0.8035978830230696,0.02784004572689199,0.5183663321200462,0.8185899879275365,-0.11979256273140676,0.6188154237597643,0.5803502521292337,-0.004492662999940492,0.611001041980491,0.6806331109027273,0.002107510122919198,0.5733194901016359,0.7879726471209758,0.00639563868285074,0.5681401253293666,0.858809494759208,-0.10039275597853363,Puño
0.5110497990883429,0.9044782826812933,0.027282808599476883,0.4025044900529582,0.7914118891774949,0.0024459500606456757,0.31086596058072774,0.7009772014065141,0.0008118338240776477,0.1859601662438649,0.5867419816489811,-0.02805210543599387,0.1349915348637388,0.4751227352921743,-0.013858103955918147,0.285631854688616,0.6178984875388888,-0.005898993565840556,0.32495484145347464,0.6865301875151226,0.005579883244476039,0.28329305893480483,0.8429029825554678,-0.023751968380590256,0.3061964142045405,0.8626755376186419,-0.09172401805097004,0.39629424682244585,0.5974035860053315,0.0008762294395821919,0.39705995996743026,0.7192775823358981,0.04421046003182703,0.38885016429984337,0.7726039404084185,-0.0017656409670250965,0.4515941867530864,0.8339265086406054,-0.06721766389111866,0.5335540162815288,0.58892823516584,0.011379661583705507,0.5325679324625707,0.6924174451802502,-0.004071607202047235,0.48836638172102714,0.7797048653861427,-0.012985550901320142,0.47552119466475484,0.8506816693651845,-0.11539946462117284,0.6046757182358149,0.5688820870759275,0.006617604644289141,0.6166705792321785,0.6601252871485709,0.0074811313969514424,0.6245533798494658,0.775807179626176,0.03345144773675407,0.6083803801873209,0.8358997628848318,-0.10111538155315412,Puño
0.5111665382504345,0.9015201078282482,0.010775119848927385,0.3815865281384127,0.8033872164807216,-0.028274289938099606,0.29777547877302596,0.6819218471707041,-0.014710598851795332,0.22472186350420875,0.6218262024118854,0.01218276241814354,0.07815374470654843,0.49367183100610396,0.02426195399958367,0.3028343382727981,0.6463865907996339,0.007866356787887437,0.3038409823298006,0.6938176707159499,0.002670818095645646,0.2969506032723891,0.8141621735337718,0.01913404633589168,0.284280210789841,0.8233753409288445,-0.13672410746206592,0.4101598265382509,0.5779326678765225,-0.04305781185904966,0.4077715720906193,0.7498599903486558,-0.00012141823079786648,0.41676981548903286,0.8016365871709513,-0.0019777930638228535,0.4183815296597554,0.844194509116227,-0.09465215371856195,0.5064339561239203,0.586638190927139,0.01984084699073046,0.4965008048660918,0.6848850968101431,0.010730196871408072,0.48203064036417925,0.8005636231473826,-0.00018237993288407086,0.5217179113166316,0.8594939646575991,-0.10050053917490288,0.6163553259840058,0.6278041509803463,0.011156206127037245,0.6002070523968676,0.6737632753529967,-0.02130227326150745,0.5938955059129066,0.7878097559568144,-0.0037394260597089202,0.6011329984979421,0.8605938550871346,-0.10140997556118184,Puño
0.5097300328765241,0.9012894882962025,-0.03950933132707743,0.3812132921236249,0.7971182488855677,-0.024193894856822152,0.3119985745999241,0.7306150166468739,0.024375237033946333,0.19573114258139584,0.629814522736999,0.002973349144042231,0.09325828057763921,0.4877319467291812,-0.0060493937297625665,0.29223646362917544,0.6034083244475097,0.003211479620997292,0.30006092040306825,0.7087387633949269,0.023812925495726826,0.3189910827088265,0.7703020406310019,-0.0510784226980391,0.31868639822478545,0.8226624260316916,-0.10449530803785367,0.3765977394788128,0.5639603912483996,0.010829254564095761,0.41518310320605295,0.6884697919854655,-0.0518208458428982,0.38907511103495035,0.807836080108051,-0.029578231375482576,0.4036671983955831,0.8496938030165401,-0.08841417000797824,0.502391607368283,0.5805386211823689,0.023931430033289826,0.4968294085394606,0.6994539092098013,-0.01866535918146392,0.4911343549761698,0.782303945719462,-0.0034589211984684598,0.5342341696028469,0.8225619771413728,-0.13227122795753482,0.6294234065498722,0.5958135264569626,-0.013381454773198331,0.6207980937479215,0.6878876892052627,0.03652019427093872,0.6135585174267854,0.790241771837086,0.04314616426531007,0.5878857015399332,0.8648419074401861,-0.09401414839187017,Puño
